visitorid,timestamp
371606,1436921546025
371606,1436921841163
371606,1436922139572
371606,1436922160816
371606,1436922328639
371606,1436922686612
371606,1436923113353
371606,1436923163251
371606,1436923545324
371606,1436924674890
371606,1436924836561
371606,1436924891790
371606,1436924922649
371606,1436924994334
371606,1436925084005
371606,1436925362175
371606,1436925523430
371606,1436925745267
371606,1436925829353
371606,1436926236024
371606,1436926460820
371606,1436926655577
371606,1436926813236
371606,1436927029002
371606,1436927032609
371606,1436927033805
371606,1436927086681
371606,1436927237066
371606,1436927237739
371606,1436927243000
371606,1436927567959
371606,1436927570828
371606,1436928230273
371606,1436928501402
371606,1436928582374
371606,1436928758506
371606,1436928900428
371606,1436929009707
371606,1436929086024
371606,1436929332036
371606,1437145565296
371606,1437145955660
371606,1437146079952
371606,1437146082518
371606,1437146165670
371606,1437146237128
371606,1437146242970
371606,1437146348566
371606,1437146540650
371606,1437146613809
371606,1437146641062
371606,1437146642345
371606,1437146674705
371606,1437146759282
371606,1437146763970
371606,1437146772608
371606,1437146829664
371606,1437146840804
371606,1437146900222
371606,1437146931265
371606,1437147204142
371606,1437147317753
371606,1437147321545
371606,1437147322896
371606,1437147326651
371606,1437147339300
371606,1437147669439
371606,1437147708402
371606,1437147708698
371606,1437147719492
371606,1437147731073
371606,1437148418015
371606,1437148515972
371606,1437148792481
371606,1437149444570
371606,1437149945089
371606,1437150287889
371606,1437150428105
371606,1437150753266
371606,1437150768851
371606,1437150836294
371606,1437151022987
371606,1437151205543
371606,1437151318729
371606,1437151410930
371606,1437151468112
371606,1437151778597
371606,1437151818064
371606,1437151902814
371606,1437151930968
371606,1437151932962
371606,1437151933933
371606,1437151940399
371606,1437152208989
371606,1437152233062
371606,1437152944193
371606,1437153339939
371606,1437154017848
371606,1437154082208
371606,1437154404134
371606,1437154405181
371606,1437154406056
371606,1437154408040
371606,1437154505854
371606,1437154605306
371606,1437155532965
371606,1437155554106
371606,1437155574075
371606,1437156080133
371606,1437156083556
371606,1437156084040
371606,1437156124431
371606,1437156131603
371606,1437156158228
371606,1437156186248
371606,1437156187140
371606,1437156608882
371606,1437157905257
371606,1437158063634
371606,1437158133104
371606,1437158152869
371606,1437158454123
371606,1437158995427
371606,1437159105303
371606,1437159192398
371606,1437159446573
371606,1437159539855
371606,1437159757749
371606,1437159808437
371606,1437159838640
371606,1437159927469
371606,1437159967954
371606,1437161606043
371606,1437161683590
371606,1437161747529
371606,1437161766623
371606,1437162149643
371606,1437162245582
371606,1437162344145
371606,1437162497788
371606,1437162594445
371606,1437162919586
371606,1437167603373
371606,1437168779161
371606,1437168789361
371606,1437169506104
371606,1437170068765
371606,1437170290224
371606,1437170843577
371606,1437170890670
371606,1437170960641
371606,1437172525156
371606,1437172530041
371606,1437172578707
371606,1437172868433
371606,1437173277924
371606,1437173290064
371606,1437173291097
371606,1437173935910
371606,1437174110814
371606,1437174134345
371606,1437174221260
371606,1437174775748
371606,1437174787652
371606,1437174791159
371606,1437174829744
371606,1437175167649
371606,1437175285582
371606,1437175341601
371606,1437175347685
371606,1437176411165
371606,1437176619198
371606,1437176730441
371606,1437177051834
371606,1437177288130
371606,1437177369759
371606,1437179377725
371606,1437179378772
371606,1437180359086
371606,1437180393249
371606,1437180507014
371606,1437180513679
371606,1437181815608
371606,1437181818598
371606,1437182350081
371606,1437182378009
371606,1437183838387
371606,1437188016516
371606,1437188282969
371606,1437188294794
371606,1437232118352
371606,1437232122436
371606,1437232606778
371606,1437232946256
371606,1437232994772
371606,1437233037023
371606,1437233342843
371606,1437233659572
371606,1437233729425
371606,1437233884336
371606,1437234031079
371606,1437234110403
371606,1437234113854
371606,1437234114010
371606,1437234317066
371606,1437234418607
371606,1437235128733
371606,1437235318146
371606,1437235527091
371606,1437235578319
371606,1437235778646
371606,1437236143252
371606,1437236156464
371606,1437236192424
371606,1437236229719
371606,1437236375680
371606,1437236420997
371606,1437236524028
371606,1437236622271
371606,1437238167702
371606,1437238375390
371606,1437238459525
371606,1437238477718
371606,1437239778282
371606,1437239844268
371606,1437239927988
371606,1437239939596
371606,1437240013950
371606,1437241106471
371606,1437241258600
371606,1437241310855
371606,1437241984879
371606,1437242821061
371606,1437242953458
371606,1437242962298
371606,1437243017086
371606,1437243217987
371606,1437243231343
371606,1437243259188
371606,1437243283423
371606,1437243284898
371606,1437243633771
371606,1437243633786
371606,1437243633786
371606,1437243708093
371606,1437243920707
371606,1437245613408
371606,1437245655257
371606,1437245745507
371606,1437249001249
371606,1437249022277
371606,1437249022607
371606,1437249327527
371606,1437250081623
371606,1437250167225
371606,1437250384221
371606,1437250424574
371606,1437250478395
371606,1437250719601
371606,1437250785821
371606,1437251017082
371606,1437251119574
371606,1437251201464
371606,1437251460266
371606,1437251495254
371606,1437252192856
371606,1437252195944
371606,1437252244823
371606,1437252448504
371606,1437252579959
371606,1437252647796
371606,1437252909484
371606,1437253602656
371606,1437253676649
371606,1437253724432
371606,1437254046592
371606,1437254159576
371606,1437254177731
371606,1437254253781
371606,1437254266509
371606,1437254377101
371606,1437254512289
371606,1437254560924
371606,1437254754986
371606,1437254795044
371606,1437254806390
371606,1437254863260
371606,1437254942658
371606,1437255153605
371606,1437255307105
371606,1437255334818
371606,1437255562125
371606,1437255588337
371606,1437255755797
371606,1437255840059
371606,1437255851898
371606,1437255872954
371606,1437256082004
371606,1437256123305
371606,1437256151670
371606,1437256161742
371606,1437256168867
371606,1437256174677
371606,1437256179565
371606,1437256184043
371606,1437256193661
371606,1437256234464
371606,1437256469285
371606,1437256731286
371606,1437256752988
371606,1437256802433
371606,1437256802968
371606,1437257020527
371606,1437257035699
371606,1437257197285
371606,1437257218854
371606,1437257853421
371606,1437258208621
371606,1437258248504
371606,1437258496103
371606,1437260560226
371606,1437261178837
371606,1437261182437
371606,1437261237363
371606,1437261238503
371606,1437261272021
371606,1437261275733
371606,1437261391358
371606,1437261413706
371606,1437261541789
371606,1437261559971
371606,1437261573152
371606,1437261719454
371606,1437261768352
371606,1437261832709
371606,1437262248086
371606,1437262255273
371606,1437263685231
371606,1437264182294
371606,1437264603077
371606,1437264890353
371606,1437264892655
371606,1437264913539
371606,1437265097361
371606,1437265101323
371606,1437265112874
371606,1437265114132
371606,1437265809274
371606,1437266758408
371606,1437267798198
371606,1437268011590
371606,1437268124239
371606,1437268179299
371606,1437268378256
371606,1437269166064
371606,1437269279869
371606,1437269387773
371606,1437269863152
371606,1437269900693
371606,1437270049867
371606,1437270592476
371606,1437270609766
371606,1437271009677
371606,1437271077333
371606,1437272408631
371606,1437272892677
371606,1437272920371
371606,1437272961664
371606,1437273949607
371606,1437274502327
371606,1437274807537
371606,1437274916026
371606,1437316709014
371606,1437318701277
371606,1437318704224
371606,1437318714362
371606,1437318799042
371606,1437318803938
371606,1437318805894
371606,1437319039893
371606,1437319151659
371606,1437319540191
371606,1437319549250
371606,1437319623352
371606,1437319661364
371606,1437319728304
371606,1437320009591
371606,1437320189904
371606,1437320240041
371606,1437320247324
371606,1437320326183
371606,1437320407148
371606,1437320697446
371606,1437320725413
371606,1437320744966
371606,1437320953301
371606,1437321010905
371606,1437321092475
371606,1437321472481
371606,1437321519959
371606,1437321605050
371606,1437321715372
371606,1437321772570
371606,1437321846576
371606,1437321960587
371606,1437321960810
371606,1437321962003
371606,1437321962911
371606,1437321966308
371606,1437321978468
371606,1437322020473
371606,1437322031027
371606,1437322060752
371606,1437322072562
371606,1437322122606
371606,1437322176527
371606,1437322393518
371606,1437322442545
371606,1437322454132
371606,1437322806888
371606,1437322843998
371606,1437322864098
371606,1437323058170
371606,1437323154598
371606,1437323244571
371606,1437323543901
371606,1437323721138
371606,1437323857083
371606,1437324008150
371606,1437324040496
371606,1437324393885
371606,1437324606269
371606,1437325322961
371606,1437325605118
371606,1437325778789
371606,1437325897886
371606,1437326239748
371606,1437326254559
371606,1437326263564
371606,1437326295076
371606,1437326615739
371606,1437326732407
371606,1437327155688
371606,1437327198953
371606,1437327270530
371606,1437327356996
371606,1437328027303
371606,1437328888654
371606,1437328967462
371606,1437329182082
371606,1437329236491
371606,1437329293787
371606,1437329370057
371606,1437329551120
371606,1437329604073
371606,1437329642377
371606,1437329666459
371606,1437329707556
371606,1437329742359
371606,1437329782794
371606,1437329875729
371606,1437329920067
371606,1437329954354
371606,1437330001360
371606,1437330191768
371606,1437330191784
371606,1437330620001
371606,1437330702178
371606,1437330816599
371606,1437330885699
371606,1437331072918
371606,1437331304307
371606,1437331419335
371606,1437331476409
371606,1437331748452
371606,1437332406871
371606,1437333539589
371606,1437333713290
371606,1437333933742
371606,1437334146283
371606,1437334314774
371606,1437334391113
371606,1437335154671
371606,1437335167360
371606,1437335211727
371606,1437335233165
371606,1437335444194
371606,1437335522439
371606,1437335685250
371606,1437335897753
371606,1437335961257
371606,1437337908225
371606,1437338471270
371606,1437338865796
371606,1437339059337
371606,1437339566773
371606,1437339975174
371606,1437339975783
371606,1437340725753
371606,1437341046548
371654,1436151209428
371654,1436151554157
371654,1436151554848
371654,1436151598408
371654,1436151630298
371654,1436159746100
371654,1436159770756
371654,1436159782712
371654,1436161451937
371654,1436162070131
371654,1436162224897
371654,1436720894145
371700,1437264919177
371700,1437264987023
371700,1437530239626
371700,1437530246188
371700,1437530425394
371700,1437530720351
371711,1438276241678
371711,1438462481342
371711,1438463378427
371711,1438464241702
371711,1438466316641
371711,1438488616486
371733,1434070027329
371733,1434070116889
371733,1434070300407
371733,1434070333072
371733,1434346361431
371760,1435011370911
371760,1435011372293
371760,1435011392262
371760,1435012154605
371760,1435013119648
371760,1435013888203
371760,1435015053819
371941,1433261259030
371941,1433261335499
372048,1436592007605
372048,1436592039765
372048,1436592967661
372352,1441860148965
372352,1441860270665
372352,1441860365683
372352,1441860581146
372352,1441860699010
372354,1440964080682
372354,1440964205635
372354,1440964268752
372354,1440964562983
372447,1439229184711
372447,1439229203118
372447,1439234497780
372447,1439234526308
372447,1441661815498
372447,1441661843270
372447,1441663655539
372549,1432174917723
372549,1432174961863
372549,1432175124780
372549,1432175316613
372549,1432175339822
372549,1432612061874
372549,1434520697039
372549,1434521630704
372549,1434521685402
372549,1434521851090
372549,1434522223251
372549,1434522237444
372549,1434522443919
372549,1434596383079
372609,1435795876827
372609,1435796783838
372609,1435797522350
372609,1435797711056
372609,1435797817416
372661,1433709841561
372661,1433710084814
372661,1433710137380
372661,1433710321802
372661,1433710498215
372661,1433818427455
372687,1432667807257
372687,1432667852059
372687,1432667864659
372687,1432667893732
372687,1432667982704
372687,1432667993692
372687,1432670693389
372687,1432670700528
372687,1432670796431
372687,1438631950829
372748,1430848963641
372748,1430849031294
372748,1430849075206
372748,1430849132498
372748,1430849170263
372748,1430849188926
372748,1430849222388
372748,1430849262087
372748,1430849334306
372748,1430849351511
372748,1430849373000
372748,1430849496699
372748,1430850680465
372748,1430850680465
372748,1430861477119
372748,1430864487601
372748,1430864598258
372748,1430864647563
372748,1430864701993
372748,1430864722796
372748,1430864751212
372748,1430864839512
372748,1430864897259
372748,1430865019527
372748,1430865118626
372748,1430875619589
372748,1430937687946
372748,1431029133143
372748,1431132726981
373098,1440962085717
373098,1440962169829
373098,1440962235450
373098,1440964738862
373182,1434990226335
373182,1434990833819
373182,1434991061858
373194,1436791317204
373194,1436791546598
373194,1436791715888
373194,1436795964557
373194,1436795983696
373194,1436796949224
373194,1437083628396
373194,1437084091197
373194,1437084154509
373194,1438208602478
373194,1441046833593
373194,1441051420011
373274,1433962723101
373274,1434472517258
373274,1434473368951
373274,1434473598565
373274,1434473610108
373274,1434473654385
373274,1434473879904
373274,1434473893767
373274,1434474000096
373274,1434474331163
373274,1434474417541
373274,1434474538792
373274,1434474642643
373274,1434475277101
373274,1434512553074
373274,1434513679773
373274,1434758436837
373274,1435110690973
373601,1436151294149
373601,1436151618612
373601,1436152024555
373601,1436152259210
373601,1436152506340
373850,1434566366148
373850,1434566744509
373850,1434566955496
373850,1434567084811
373850,1435184644913
373850,1435185556137
373850,1435268651912
373850,1435268658558
373850,1435269149812
373850,1437853295004
373850,1437853464318
373850,1437853502813
373850,1438975948216
373850,1439736283659
373850,1439736675713
373850,1439736747942
373852,1440293359070
373852,1440293364188
373852,1440293582348
373852,1440300596345
373852,1440300609327
373852,1440301512995
373852,1440301744932
373852,1440301766457
373852,1441268372555
373852,1441268373477
373852,1441268449540
373906,1435602571083
373906,1435603243366
373906,1435603377716
373906,1435603757798
373906,1435603891198
373906,1435604129750
373906,1435604503200
373906,1435604515091
373906,1439413042837
373992,1441758313222
373992,1441758408289
373992,1441758422519
373992,1441758492711
373992,1441758740149
373992,1441758774838
373992,1441758855719
373992,1441759316252
373992,1441759616887
374076,1437624315991
374076,1437624680390
374076,1437625057702
374076,1437625095170
374417,1436415306199
374417,1436416252184
374417,1436416258476
374417,1436416302756
374417,1436479821706
374417,1436480011100
374417,1436480017975
374417,1436480033998
374417,1436480190286
374477,1438104570689
374477,1438104581749
374477,1438104605197
374477,1438104941911
374477,1438556373421
374477,1438556377451
374477,1438556722574
374586,1436200589990
374586,1436200622002
374586,1436200707742
374587,1437602644150
374587,1437602684744
374587,1437603349075
374587,1437603404721
374700,1438711205902
374700,1438711205902
374700,1438711206846
374700,1438732609437
374700,1438732614602
374700,1438732616880
374700,1438732907790
374700,1438732916102
374700,1438732936313
374700,1438733040171
374700,1438733062817
374700,1438733064040
374700,1438733089236
374700,1438733213881
374805,1441286702405
374805,1441286914127
374805,1441286970397
374805,1441287187274
374805,1441287441198
374805,1441287505899
374805,1441287527542
374805,1441287531586
374805,1441287535725
374805,1441287809593
374805,1441287809613
374805,1441287809619
374805,1441287809621
374903,1432699706065
374903,1432699782030
374903,1432700104652
374903,1432700659701
374927,1434995383141
374927,1435689246831
374927,1435689306628
374927,1435689344285
374927,1435689705168
374927,1435769565716
374933,1433965344594
374933,1433966652153
374933,1434381692968
374933,1434381811385
374933,1434381909230
374933,1434391759652
374933,1434416398010
374933,1434421591012
374933,1434422880899
374933,1434422935472
374933,1434423008221
374933,1434423016436
374933,1434423214828
374933,1437678955542
374933,1437679007171
374933,1437679053080
374933,1437679087484
374933,1437679143711
374933,1437679381910
375068,1440388529182
375068,1440388543691
375068,1440388668773
375068,1440388741716
375068,1440388768593
375068,1440388798784
375095,1437952888768
375095,1437953483888
375095,1437953487614
375095,1437953580485
375110,1433780208585
375110,1433780517434
375110,1433781223164
375110,1433781437258
375110,1433782692277
375110,1433782760141
375110,1433783350542
375110,1433783375191
375110,1433783752280
375110,1433783871706
375608,1438209245472
375608,1438209315455
375608,1438209321231
375608,1438209348357
375608,1438209910927
375608,1438209929675
375608,1438210289829
375703,1432492720337
375703,1432498821252
375703,1432499390330
375703,1432499395498
375703,1432499790921
375703,1432500083573
375703,1432504180663
375703,1432505692831
375760,1436281542024
375760,1436281547551
375760,1436281785435
375772,1433019799779
375772,1433019983712
375772,1433020214067
375772,1433020382091
375772,1433020513608
375772,1433021029538
375772,1433021090616
375772,1433021273075
375772,1433021964808
375934,1432219672760
375934,1432219750126
375934,1432219796565
375934,1432220042693
376236,1432776458676
376236,1432776549966
376236,1432776615694
376236,1432778501727
376236,1432778517881
376236,1432778548121
376236,1432778631752
376236,1432778952831
376250,1440545163658
376250,1440545322024
376250,1441345353244
376250,1441345369570
376250,1441345479761
376440,1437192868431
376440,1437282873000
376440,1437282910644
376440,1437283929472
376440,1437283992917
376440,1437284008954
376440,1437284544808
376440,1437355466587
376440,1437355746161
376440,1437364913807
376440,1437364920944
376440,1437520843968
376440,1437521123786
376440,1437521231640
376440,1437521562110
376440,1437603536730
376440,1437606845160
376440,1437607051812
376440,1437689383264
376440,1437709629182
376440,1437713897994
376440,1437713938058
376440,1437714679856
376440,1438191783987
376440,1438191834571
376440,1438191839743
376440,1438207226622
376440,1438207244417
376440,1438207263886
376440,1438214496615
376440,1438233742291
376440,1438233843237
376440,1438234551535
376440,1438234582116
376440,1438234667947
376440,1438239099211
376440,1438239119427
376440,1438281147227
376440,1438407014810
376440,1438407060668
376440,1438733054994
376440,1438733073734
376507,1439992453667
376507,1439992464274
376507,1439992552088
376557,1435198215112
376557,1435198302605
376557,1435199496520
376557,1435199588867
376557,1435199646728
376557,1435200115846
376591,1435273148406
376591,1435273256955
376591,1435354279456
376591,1435356871331
376591,1435356946473
376721,1440697715336
376721,1440702928935
376721,1440703196768
376721,1440703201902
376721,1440704588379
376721,1440705203638
376721,1440705203654
376721,1440705203654
376721,1440705203654
376721,1440705346498
376837,1431379840903
376837,1431379885957
376837,1431380006494
376837,1431380061717
376837,1431380251666
376837,1431380298396
376837,1431380375585
376897,1436294345999
376897,1436315365763
376897,1436315642298
376905,1437072382189
376905,1437072388252
376905,1437072464010
377073,1432914460679
377073,1432914496992
377478,1432957288748
377478,1432957418567
377478,1432957480603
377478,1432957608853
377478,1432958162686
377483,1430786553200
377483,1430786675873
377483,1430786846943
377569,1434745152459
377569,1434745223627
377569,1435989691943
377569,1435998613437
377569,1436201689081
377569,1436225808146
377569,1436315375652
377699,1435861020647
377699,1435861166697
377699,1435861182165
377699,1435861223017
377699,1435867387357
377978,1441512263485
377978,1441512372699
377978,1441512403926
377978,1441512408532
377978,1441512478776
377978,1441512693118
377978,1441512839740
377978,1441695624618
377978,1441695698881
377978,1441695807100
377978,1441695883668
377978,1441695917258
377978,1441696213639
377978,1441696320607
377978,1441696387186
377978,1441696821277
377978,1441696821351
377992,1430837767764
377992,1430837860314
377992,1430837889177
377992,1430837900554
377992,1430837922210
377992,1430837974180
377992,1430837995183
377992,1430839751023
377992,1430839751195
378296,1431630168369
378296,1431630260938
378396,1433708878251
378396,1433708883315
378396,1433708886804
378396,1433708911044
378396,1433708929557
378396,1433709239472
378396,1433709268809
378396,1433709327168
378396,1433709355752
378396,1433709391048
378396,1433709445364
378396,1433709455687
378396,1433709484790
378396,1433710436446
378396,1433710539253
378396,1433710550222
378396,1433710613278
378396,1433710671742
378396,1433710689091
378396,1433710690203
378396,1433710708901
378396,1433710731433
378396,1433710796136
378396,1433710817371
378396,1433711021994
378396,1433711057818
378396,1433711067118
378396,1433711069978
378396,1433712092874
378396,1433712092874
378396,1433712487121
378396,1433712587212
378396,1433712605326
378396,1433712651099
378396,1433712715285
378396,1433733177629
379008,1430627589393
379008,1430627740229
379008,1430627800534
379008,1430628325059
379008,1430628641137
379008,1430628721673
379008,1430628724443
379008,1430628741565
379008,1430628966224
379008,1430629015471
379008,1430629031108
379008,1430629282903
379036,1437931695405
379036,1437931976253
379036,1437932084533
379036,1437932175943
379036,1437932199954
379036,1437932587385
379058,1433299156856
379058,1433299185001
379058,1433299628866
379058,1433299738372
379058,1433299917324
379058,1433300002018
379058,1433300125320
379058,1433454692539
379058,1433455304163
379058,1433455418872
379058,1433455474580
379058,1433455489607
379058,1433455608695
379058,1433455691163
379058,1433455746435
379058,1433455850239
379058,1433455872398
379058,1433455897829
379058,1433455940969
379058,1433455984769
379058,1433456025573
379058,1433456082329
379058,1433456169011
379058,1433456205760
379058,1433456265560
379058,1433456287794
379058,1433456290207
379058,1433456294022
379058,1433456302538
379058,1433456318290
379058,1433456330521
379058,1433456368117
379058,1433456396344
379058,1433456410856
379058,1433456435853
379058,1433456453565
379058,1433456524391
379058,1433456537579
379058,1433456616343
379058,1433456663345
379058,1433456698746
379058,1433456723547
379058,1433456902282
379058,1433457020971
379058,1433457154547
379058,1433457233811
379058,1433457348178
379058,1433457427522
379058,1433457469469
379058,1433457547362
379058,1433457604244
379058,1433457672304
379058,1433457833078
379058,1433457896723
379058,1433457896770
379058,1433457969943
379058,1433465755739
379058,1433465806661
379058,1433465833494
379058,1433465891836
379058,1433465959238
379058,1433465978790
379058,1433466003195
379058,1433466017353
379058,1433466061925
379058,1433466170839
379058,1433466271565
379058,1433466363587
379058,1433466515251
379058,1433466608907
379058,1433466709436
379058,1433466727137
379058,1433466751305
379058,1433466886050
379058,1433467527267
379058,1433467601231
379058,1433467602294
379058,1433467657814
379058,1433467708741
379058,1433470100411
379058,1433470182018
379058,1433470262084
379058,1433470265728
379058,1433470505390
379058,1433474106668
379058,1433474228855
379058,1433474365463
379058,1433474566101
379058,1433482154478
379058,1433482294355
379058,1433482369726
379058,1433482774417
379058,1433483207884
379058,1433795961604
379058,1433796029786
379058,1433796200113
379058,1433796251696
379058,1433796286218
379058,1433796296225
379058,1433796321061
379058,1433796360770
379058,1433796400376
379058,1433796421736
379058,1433796470789
379058,1433796493421
379058,1433796572164
379058,1433796582602
379058,1433796621128
379058,1433796639198
379058,1433796719190
379058,1433796739800
379058,1433796749887
379058,1433796779320
379058,1433796792910
379058,1433796811059
379058,1433796819774
379058,1433796849706
379058,1433796863673
379058,1433796880292
379058,1433796897915
379058,1433796907913
379058,1433796933003
379058,1433796972617
379058,1433797362911
379058,1434308217912
379058,1434308263944
379058,1434308349343
379058,1434308369390
379058,1434308401424
379058,1434308591796
379058,1434308936024
379058,1434309106227
379058,1434309513755
379058,1434309592819
379058,1434309664080
379058,1434309676190
379058,1434309693206
379058,1434309742281
379058,1434309768844
379058,1434309791500
379058,1434310093184
379058,1434310482518
379058,1434310506018
379058,1434310547456
379058,1434310849806
379058,1434310992440
379058,1434311024253
379058,1434311275508
379058,1434311354053
379058,1434311387210
379058,1434311421796
379058,1434311476609
379058,1434312350040
379058,1434312350040
379058,1434312350102
379058,1434312350102
379058,1434312350102
379058,1434312350102
379058,1434312350102
379058,1434312350118
379058,1434312350165
379058,1434312350165
379092,1433118171438
379092,1433118639221
379092,1433118639221
379092,1433120468226
379092,1433120535198
379092,1433121621399
379092,1433121650758
379092,1433121679001
379092,1433121850930
379340,1440795505548
379340,1440795585843
379340,1440795746438
379340,1440795785242
379340,1440795821330
379340,1440796122241
379340,1440796126939
379340,1440798170760
379340,1440798182124
379340,1440798415283
379363,1440778658296
379363,1440778674924
379363,1440778794684
379562,1435786353740
379562,1435786926324
379698,1437432957026
379698,1437432986217
379698,1437433125072
379844,1435011052334
379844,1435011168724
379844,1435011302968
379844,1435935717920
379844,1435935760327
379864,1433362862784
379864,1433362875213
379864,1433363083970
379894,1431805664649
379894,1431805689985
379894,1431805739693
379894,1431805917440
379894,1431805967204
379894,1432102525297
379894,1432104126222
379894,1432105570531
379894,1432105993464
379894,1432106107226
379894,1432106134631
379894,1432259309513
379894,1432259505123
379894,1432260024410
379894,1432260050990
379894,1432260073063
379894,1432260107832
379894,1432260136904
379894,1432260147511
379894,1432262664626
379894,1432262748310
379894,1432262986596
379894,1432443039235
379894,1432443772227
379894,1432443938272
379894,1432444136854
379894,1432444214968
379894,1432444237177
379894,1432444252377
379894,1432444261283
379894,1432444292958
379894,1432444473227
379894,1432444608983
379894,1432495076482
379894,1432495127438
379894,1432572682131
379894,1432671931285
379894,1434496407363
379894,1434496491747
379894,1434496513351
379894,1441435358327
379894,1442364082331
379894,1442364174335
379925,1438834004836
379925,1438834034195
379925,1438834283863
379925,1438834285356
379925,1439009869018
379925,1439010051207
379925,1439010569586
379925,1439010889572
379925,1439011060361
379925,1439011155066
379925,1439011254027
379925,1439011378674
379925,1439011467566
379925,1439011822583
379925,1439012361218
379925,1439012700301
379925,1439013704768
379925,1439013706518
379925,1439013910700
379925,1439013910716
379925,1439014155250
379925,1439014157891
379925,1439014226220
379925,1439017636456
379925,1439020592037
379925,1439020604473
379932,1430838322085
379932,1430838579964
379932,1430838635303
379932,1430838650988
379932,1430838654122
379932,1430838660423
379932,1430838787200
379932,1430838787200
379932,1430839062561
379932,1430839274127
379932,1430839497719
379932,1430840145039
379932,1430840174525
379932,1430840265519
379932,1430840987397
379932,1430841131932
379932,1430841208451
379932,1430842275860
379932,1430842298784
379932,1430842500555
379932,1430843667683
379932,1430843725707
379932,1430843769752
379932,1430843784069
379932,1430843785944
379932,1430843797018
379932,1430843855599
379932,1430843860714
379932,1430843874839
379932,1430843891887
379932,1430844436799
379932,1430844452913
379932,1430844552076
379932,1430844583997
379932,1430844619921
379932,1430845058193
379932,1430845626000
379932,1430846297061
379932,1430846769637
379932,1430847327142
379932,1430847584638
379932,1430848322048
379932,1430848367463
379932,1430848483300
379932,1430848526687
379932,1430849097072
379932,1430849415283
379932,1430849424229
379932,1430849435481
379932,1430849458305
379932,1430849458446
379932,1430849645759
379932,1430849651236
379932,1430849655236
379932,1430849934813
379932,1430850039450
379932,1430850385682
379932,1430850458516
379932,1430850494703
379932,1430850524315
379932,1430851131847
379932,1430851516465
379932,1430851519344
379932,1430851547460
379932,1430851602823
379932,1430851802814
379932,1430852164640
379932,1430852600474
379932,1430852932758
379932,1430852978121
379932,1430852992247
379932,1430853054132
379932,1430853059565
379932,1430853160113
379932,1430853425700
379932,1430853525702
379932,1430853542887
379932,1430853676813
379932,1430854377934
379932,1430854413289
379932,1430854771709
379932,1430855437576
379932,1430855455600
379932,1430855940478
379932,1430856110626
379932,1430856192093
379932,1430856358818
379932,1430858026860
379932,1430858518936
379932,1430858983503
379932,1430859108517
379932,1430859252112
379932,1430861628730
379932,1430861669975
379932,1430861698293
379932,1430861773560
379932,1430862379479
379932,1430863757167
379932,1430863797178
379932,1430863809055
379932,1430863850558
379932,1430864778810
379932,1430865047755
379932,1430865083446
379932,1430865153062
379932,1430865197904
379932,1430865701077
379932,1430865791079
379932,1430865807274
379932,1430866275819
379932,1430866437857
379932,1430866597776
379932,1430866726607
379932,1430866921521
379932,1430866960714
379932,1430867175020
379932,1430867555747
379932,1430867626218
379932,1430867957543
379932,1430867972279
379932,1430868050498
379932,1430868203170
379932,1430868325487
379932,1430869155935
379932,1430869776555
379932,1430870078670
379932,1430870200520
379932,1430870254446
379932,1430871403527
379932,1430871450347
379932,1430872424608
379932,1430872577608
379932,1430872903628
379932,1430872904553
379932,1430872906563
379932,1430873014287
379932,1430873670031
379932,1430873855806
379932,1430873856730
379932,1430873856887
379932,1430873856902
379932,1430873857641
379932,1430874747045
379932,1430874758343
379932,1430874839838
379932,1430874906062
379932,1430875219490
379932,1430875737860
379932,1430875787763
379932,1430875793870
379932,1430875862735
379932,1430876118300
379932,1430876283209
379932,1430876336949
379932,1430876745938
379932,1430876748273
379932,1430876899868
379932,1430876899868
379932,1430876996795
379932,1430877044386
379932,1430877405886
379932,1430877424869
379932,1430877742396
379932,1430877899890
379932,1430878269289
379932,1430878441955
380118,1431055394656
380118,1431055445168
380118,1431057855937
380118,1431136790944
380118,1431137135651
380635,1438891304659
380635,1438891590773
380635,1439393330750
380635,1439393625825
380635,1439394092040
380635,1439995962601
381031,1440032836301
381031,1440032957669
381031,1440032981491
381031,1440033005725
381031,1440033057041
381031,1440033408691
381031,1440034975012
381031,1440035246941
381031,1440037078433
381031,1440037126979
381045,1438995464805
381045,1438995586635
381045,1438995602557
381045,1438995621792
381045,1438995818704
381045,1438995860917
381045,1438996253698
381045,1438996268120
381122,1441215243131
381122,1441215579041
381186,1432388021272
381186,1432389628376
381186,1432760540367
381186,1432760578167
381186,1432760614235
381186,1432993835785
381186,1432993979805
381186,1433124924811
381186,1433125797306
381186,1433126016622
381186,1433590151370
381186,1433590175431
381186,1433592204701
381186,1433596334453
381186,1434113346873
381186,1434113436992
381186,1435092466266
381186,1436213384326
381186,1436213507718
381186,1436213939817
381186,1436214202180
381186,1436214367916
381186,1438639778230
381222,1430690457072
381222,1430690656672
381222,1430690875000
381263,1432867364366
381263,1432867949442
381263,1432868142857
381263,1432868869067
381263,1432868927267
381263,1436236164620
381345,1431969824908
381345,1431969825549
381345,1431969901351
381345,1433797031678
381345,1433797035123
381345,1433797065501
381345,1437415145809
381345,1437415146690
381345,1437415186993
381439,1436389024295
381439,1436389206673
381439,1436389348129
381439,1436389500871
381439,1436389588244
381439,1436389692588
381439,1436390759228
381439,1436390771911
381439,1436475940656
381439,1436476021317
381439,1436476039017
381504,1436920541762
